CustomerID,SalesAmount,Invoice Date,Region / City,ProductID,ProductName,Category,Quantity,UnitPrice
CUST_0244,23972.9,04-07-2024,Bangalore,PROD_013,Laptop,Electronics,5,4794.58
CUST_0244,19691.14,16-05-2025,Hyderabad,PROD_023,Perfume,Beauty,7,2813.02
CUST_0244,7153.65,22-09-2024,Chennai,PROD_092,Blender,Sports,3,2384.55
CUST_0244,1886.8,14-03-2025,Hyderabad,PROD_066,Cricket Bat,Sports,8,235.85
CUST_0245,11823.52,21-06-2024,Delhi,PROD_005,Cricket Bat,Sports,8,1477.94
CUST_0245,18936.35,11-11-2024,Chennai,PROD_050,Cricket Bat,Sports,5,3787.27
CUST_0245,2343.9,27-01-2025,Delhi,PROD_099,Mixer Grinder,Electronics,2,1171.95
CUST_0246,1413.66,01-12-2024,Delhi,PROD_071,Football,Sports,2,706.83
CUST_0246,19495.7,09-03-2025,Kolkata,PROD_088,Mixer Grinder,Electronics,10,1949.57
CUST_0246,8691.25,23-08-2024,Kolkata,PROD_047,Perfume,Beauty,5,1738.25
CUST_0246,16062.48,05-03-2025,Mumbai,PROD_054,Laptop,Electronics,4,4015.62
CUST_0246,10161.42,04-12-2024,Bangalore,PROD_073,Jeans,Clothing,6,1693.57
CUST_0246,7064.26,10-10-2024,Hyderabad,PROD_053,Laptop,Electronics,2,3532.13
CUST_0247,21748.08,19-04-2025,Hyderabad,PROD_017,Cricket Bat,Sports,8,2718.51
CUST_0247,20623.26,15-03-2025,Kolkata,PROD_067,Cricket Bat,Sports,6,3437.21
CUST_0247,33276.78,16-12-2024,Delhi,PROD_037,Blender,Sports,9,3697.42
CUST_0247,2497.52,18-11-2024,Kolkata,PROD_022,Jeans,Clothing,2,1248.76
CUST_0248,29357.36,24-11-2024,Hyderabad,PROD_061,Perfume,Beauty,8,3669.67
CUST_0248,4882.44,25-12-2024,Bangalore,PROD_091,Blender,Sports,3,1627.48
CUST_0248,15610.76,21-11-2024,Bangalore,PROD_053,T-shirt,Clothing,4,3902.69
CUST_0248,17165.36,26-07-2024,Mumbai,PROD_043,Laptop,Electronics,8,2145.67
CUST_0248,3828.7,25-04-2025,Chennai,PROD_011,Cricket Bat,Sports,5,765.74
CUST_0248,3481.62,09-05-2025,Chennai,PROD_066,Football,Sports,2,1740.81
CUST_0248,16655.13,20-12-2024,Hyderabad,PROD_050,Laptop,Electronics,9,1850.57
CUST_0248,2310.24,03-08-2024,Bangalore,PROD_008,Jeans,Clothing,3,770.08
CUST_0249,16836.5,01-07-2024,Bangalore,PROD_017,T-shirt,Clothing,5,3367.3
CUST_0249,14316.4,04-06-2024,Chennai,PROD_086,Football,Sports,7,2045.2
CUST_0249,8993.4,11-08-2024,Mumbai,PROD_006,Mixer Grinder,Electronics,4,2248.35
CUST_0249,29099.25,17-02-2025,Chennai,PROD_055,Smartphone,Electronics,9,3233.25
CUST_0250,315.27,09-05-2025,Mumbai,PROD_021,Perfume,Beauty,1,315.27
CUST_0250,22626.78,02-05-2025,Bangalore,PROD_040,T-shirt,Clothing,6,3771.13
CUST_0250,8995.9,02-07-2024,Kolkata,PROD_075,Football,Sports,2,4497.95
CUST_0250,28207.6,07-11-2024,Chennai,PROD_005,Smartphone,Electronics,8,3525.95
CUST_0250,19378.94,06-09-2024,Kolkata,PROD_022,Lipstick,Beauty,7,2768.42
CUST_0251,22598.94,17-12-2024,Bangalore,PROD_034,Mixer Grinder,Electronics,7,3228.42
CUST_0251,6375,30-01-2025,Kolkata,PROD_086,Jeans,Clothing,3,2125
CUST_0251,5341.8,11-05-2025,Mumbai,PROD_026,T-shirt,Clothing,6,890.3
CUST_0252,4895.46,06-09-2024,Chennai,PROD_084,Football,Sports,2,2447.73
CUST_0252,1185.81,29-08-2024,Hyderabad,PROD_067,Football,Sports,3,395.27
CUST_0253,16642.4,07-06-2024,Delhi,PROD_039,Smartphone,Electronics,4,4160.6
CUST_0253,13127.24,16-06-2024,Mumbai,PROD_059,T-shirt,Clothing,4,3281.81
CUST_0254,11402.19,30-09-2024,Chennai,PROD_044,Jeans,Clothing,3,3800.73
CUST_0254,19977.95,09-05-2025,Bangalore,PROD_027,Lipstick,Beauty,5,3995.59
CUST_0254,421.39,02-01-2025,Hyderabad,PROD_043,Football,Sports,1,421.39
CUST_0254,10982,22-05-2025,Mumbai,PROD_011,T-shirt,Clothing,4,2745.5
CUST_0254,43174,03-07-2024,Mumbai,PROD_085,Cricket Bat,Sports,10,4317.4
CUST_0254,49146.5,23-03-2025,Kolkata,PROD_022,Jeans,Clothing,10,4914.65
CUST_0254,758.32,23-05-2025,Hyderabad,PROD_030,Smartphone,Electronics,2,379.16
CUST_0254,1665.79,10-10-2024,Hyderabad,PROD_057,Mixer Grinder,Electronics,1,1665.79
CUST_0254,5721.6,01-11-2024,Kolkata,PROD_040,Smartphone,Electronics,10,572.16
CUST_0255,1022.22,22-04-2025,Kolkata,PROD_085,Cricket Bat,Sports,2,511.11
CUST_0255,4525.1,21-07-2024,Delhi,PROD_034,Cricket Bat,Sports,10,452.51
CUST_0255,45451.9,20-10-2024,Chennai,PROD_038,Cricket Bat,Sports,10,4545.19
CUST_0255,7277.74,02-06-2024,Mumbai,PROD_014,Perfume,Beauty,2,3638.87
CUST_0255,5135.2,18-03-2025,Delhi,PROD_032,Lipstick,Beauty,4,1283.8
CUST_0255,7214.95,28-09-2024,Delhi,PROD_022,Laptop,Electronics,5,1442.99
CUST_0256,29768.7,20-12-2024,Delhi,PROD_083,Jeans,Clothing,10,2976.87
CUST_0256,1750,20-02-2025,Chennai,PROD_024,Football,Sports,7,250
CUST_0256,1112.96,07-09-2024,Kolkata,PROD_092,Cricket Bat,Sports,4,278.24
CUST_0256,28002.8,15-09-2024,Chennai,PROD_040,Lipstick,Beauty,7,4000.4
CUST_0256,8648.22,03-10-2024,Hyderabad,PROD_056,Cricket Bat,Sports,6,1441.37
CUST_0256,6923.3,27-06-2024,Mumbai,PROD_056,Blender,Sports,10,692.33
CUST_0256,284.08,23-06-2024,Mumbai,PROD_012,Smartphone,Electronics,2,142.04
CUST_0256,11098.84,01-07-2024,Kolkata,PROD_004,Mixer Grinder,Electronics,4,2774.71
CUST_0257,21960.9,04-12-2024,Kolkata,PROD_037,Football,Sports,10,2196.09
CUST_0257,7534.4,14-01-2025,Delhi,PROD_097,Perfume,Beauty,4,1883.6
CUST_0257,3678.34,05-01-2025,Kolkata,PROD_059,Football,Sports,1,3678.34
CUST_0257,19712.92,13-07-2024,Kolkata,PROD_071,T-shirt,Clothing,4,4928.23
CUST_0257,1067.84,23-03-2025,Chennai,PROD_065,Lipstick,Beauty,1,1067.84
CUST_0258,16455.5,18-09-2024,Bangalore,PROD_052,Lipstick,Beauty,5,3291.1
CUST_0258,23435.4,31-03-2025,Mumbai,PROD_055,T-shirt,Clothing,5,4687.08
CUST_0258,8405.56,17-09-2024,Hyderabad,PROD_100,Laptop,Electronics,4,2101.39
CUST_0258,7399.44,02-04-2025,Chennai,PROD_088,Football,Sports,8,924.93
CUST_0258,24467.16,09-01-2025,Kolkata,PROD_099,Cricket Bat,Sports,6,4077.86
CUST_0258,13085.19,23-01-2025,Hyderabad,PROD_037,Perfume,Beauty,9,1453.91
CUST_0258,16255.25,31-05-2024,Chennai,PROD_005,Blender,Sports,5,3251.05
CUST_0260,7616.16,15-08-2024,Kolkata,PROD_078,Mixer Grinder,Electronics,6,1269.36
CUST_0260,13765.65,13-07-2024,Chennai,PROD_011,T-shirt,Clothing,3,4588.55
CUST_0260,14367.2,02-12-2024,Mumbai,PROD_064,Mixer Grinder,Electronics,4,3591.8
CUST_0261,48741.3,26-09-2024,Bangalore,PROD_018,Perfume,Beauty,10,4874.13
CUST_0261,14444.79,19-08-2024,Mumbai,PROD_030,Perfume,Beauty,3,4814.93
CUST_0261,5239.4,23-03-2025,Kolkata,PROD_028,T-shirt,Clothing,10,523.94
CUST_0261,417.92,12-10-2024,Bangalore,PROD_006,Mixer Grinder,Electronics,4,104.48
CUST_0261,10205.64,20-01-2025,Hyderabad,PROD_040,Smartphone,Electronics,9,1133.96
CUST_0262,21523.1,06-11-2024,Hyderabad,PROD_016,Blender,Sports,10,2152.31
CUST_0262,1574.89,05-04-2025,Mumbai,PROD_040,Blender,Sports,1,1574.89
CUST_0262,1722.18,14-04-2025,Hyderabad,PROD_095,Laptop,Electronics,3,574.06
CUST_0262,8669.16,23-11-2024,Mumbai,PROD_095,Blender,Sports,2,4334.58
CUST_0262,33476.67,16-12-2024,Mumbai,PROD_086,Cricket Bat,Sports,9,3719.63
CUST_0262,26229.21,29-04-2025,Chennai,PROD_034,Laptop,Electronics,7,3747.03
CUST_0262,25954.08,07-12-2024,Chennai,PROD_013,Laptop,Electronics,6,4325.68
CUST_0263,3680.48,27-01-2025,Kolkata,PROD_072,Blender,Sports,2,1840.24
CUST_0263,15560.44,30-07-2024,Bangalore,PROD_087,Smartphone,Electronics,4,3890.11
CUST_0263,43650.3,06-08-2024,Hyderabad,PROD_042,Mixer Grinder,Electronics,10,4365.03
CUST_0263,11112.8,18-09-2024,Delhi,PROD_054,T-shirt,Clothing,5,2222.56
CUST_0263,5330.48,28-10-2024,Chennai,PROD_051,Mixer Grinder,Electronics,4,1332.62
CUST_0264,1195.83,09-05-2025,Hyderabad,PROD_079,T-shirt,Clothing,9,132.87
CUST_0264,38602.44,14-06-2024,Mumbai,PROD_003,T-shirt,Clothing,9,4289.16
CUST_0264,6535.13,15-05-2025,Kolkata,PROD_051,Lipstick,Beauty,7,933.59
CUST_0264,36180.18,13-12-2024,Delhi,PROD_035,Perfume,Beauty,9,4020.02
CUST_0264,19062.04,31-03-2025,Delhi,PROD_081,Perfume,Beauty,4,4765.51
CUST_0264,26386.64,05-03-2025,Chennai,PROD_021,Football,Sports,7,3769.52
CUST_0265,7068.46,12-04-2025,Kolkata,PROD_081,Cricket Bat,Sports,7,1009.78
CUST_0265,11518.22,15-04-2025,Delhi,PROD_041,Blender,Sports,7,1645.46
CUST_0265,13394.88,02-06-2024,Chennai,PROD_087,Lipstick,Beauty,3,4464.96
CUST_0266,4908.35,27-09-2024,Kolkata,PROD_032,Smartphone,Electronics,1,4908.35
CUST_0266,15651.93,03-05-2025,Chennai,PROD_075,Laptop,Electronics,7,2235.99
CUST_0267,12237.55,22-08-2024,Chennai,PROD_037,Laptop,Electronics,5,2447.51
CUST_0267,14092.86,15-09-2024,Kolkata,PROD_003,Smartphone,Electronics,3,4697.62
CUST_0267,12504.96,17-11-2024,Hyderabad,PROD_091,Jeans,Clothing,6,2084.16
CUST_0267,3303.63,17-11-2024,Bangalore,PROD_012,Perfume,Beauty,1,3303.63
CUST_0268,42839.2,20-06-2024,Bangalore,PROD_077,Laptop,Electronics,10,4283.92
CUST_0268,2095.72,30-10-2024,Chennai,PROD_092,Perfume,Beauty,4,523.93
CUST_0268,44278.6,23-07-2024,Hyderabad,PROD_043,Mixer Grinder,Electronics,10,4427.86
CUST_0269,2601.73,08-04-2025,Hyderabad,PROD_081,Football,Sports,1,2601.73
CUST_0269,15037.25,04-06-2024,Delhi,PROD_049,T-shirt,Clothing,5,3007.45
CUST_0269,20040.42,07-04-2025,Mumbai,PROD_074,Laptop,Electronics,6,3340.07
CUST_0269,1042.95,24-06-2024,Delhi,PROD_040,Mixer Grinder,Electronics,1,1042.95
CUST_0269,13131.51,26-03-2025,Hyderabad,PROD_076,Cricket Bat,Sports,3,4377.17
CUST_0269,5855.5,25-04-2025,Hyderabad,PROD_074,Blender,Sports,5,1171.1
CUST_0269,8251.2,11-05-2025,Bangalore,PROD_077,Blender,Sports,9,916.8
CUST_0270,5732.44,11-06-2024,Hyderabad,PROD_091,Perfume,Beauty,2,2866.22
CUST_0270,1912.35,26-12-2024,Hyderabad,PROD_100,Blender,Sports,3,637.45
CUST_0270,37565.7,27-11-2024,Mumbai,PROD_061,Blender,Sports,10,3756.57
CUST_0270,22597.15,07-02-2025,Mumbai,PROD_062,Blender,Sports,5,4519.43
CUST_0270,24024.25,10-05-2025,Chennai,PROD_040,Lipstick,Beauty,5,4804.85
CUST_0270,1541.4,29-09-2024,Kolkata,PROD_021,Lipstick,Beauty,1,1541.4
CUST_0270,3945.95,17-07-2024,Chennai,PROD_084,Smartphone,Electronics,1,3945.95
CUST_0271,16719.54,27-09-2024,Hyderabad,PROD_028,T-shirt,Clothing,6,2786.59
CUST_0271,5994.24,16-09-2024,Bangalore,PROD_035,Laptop,Electronics,2,2997.12
CUST_0271,37396.16,28-06-2024,Hyderabad,PROD_086,Perfume,Beauty,8,4674.52
CUST_0272,30043.86,03-10-2024,Mumbai,PROD_075,Laptop,Electronics,7,4291.98
CUST_0272,1291.05,19-08-2024,Hyderabad,PROD_029,Smartphone,Electronics,1,1291.05
CUST_0272,19990.04,17-10-2024,Chennai,PROD_005,Football,Sports,4,4997.51
CUST_0272,8564.94,16-12-2024,Bangalore,PROD_088,Mixer Grinder,Electronics,6,1427.49
CUST_0272,908.74,28-01-2025,Mumbai,PROD_083,Lipstick,Beauty,7,129.82
CUST_0273,14972,31-10-2024,Delhi,PROD_044,T-shirt,Clothing,10,1497.2
CUST_0273,22253.82,28-06-2024,Mumbai,PROD_078,Laptop,Electronics,6,3708.97
CUST_0273,7136.92,25-08-2024,Hyderabad,PROD_095,Mixer Grinder,Electronics,2,3568.46
CUST_0275,36413.76,16-11-2024,Chennai,PROD_030,Cricket Bat,Sports,8,4551.72
CUST_0275,19031,28-10-2024,Kolkata,PROD_097,Football,Sports,4,4757.75
CUST_0275,1675.35,11-04-2025,Mumbai,PROD_005,Smartphone,Electronics,3,558.45
CUST_0276,10584.15,29-10-2024,Kolkata,PROD_079,Football,Sports,3,3528.05
CUST_0276,13997.36,25-02-2025,Kolkata,PROD_084,T-shirt,Clothing,8,1749.67
CUST_0276,18209.64,10-01-2025,Mumbai,PROD_099,Cricket Bat,Sports,6,3034.94
CUST_0276,38754.81,03-12-2024,Chennai,PROD_014,Lipstick,Beauty,9,4306.09
CUST_0276,3541.24,14-03-2025,Delhi,PROD_075,Blender,Sports,1,3541.24
CUST_0277,25892.58,21-08-2024,Chennai,PROD_016,Football,Sports,7,3698.94
CUST_0277,9953.52,06-08-2024,Hyderabad,PROD_051,Mixer Grinder,Electronics,2,4976.76
CUST_0278,5602.64,17-04-2025,Chennai,PROD_002,Laptop,Electronics,4,1400.66
CUST_0278,28667.94,11-10-2024,Kolkata,PROD_075,T-shirt,Clothing,6,4777.99
CUST_0278,3908.8,30-10-2024,Delhi,PROD_037,T-shirt,Clothing,2,1954.4
CUST_0279,10381.62,12-02-2025,Bangalore,PROD_056,Football,Sports,6,1730.27
CUST_0279,7680.32,25-02-2025,Delhi,PROD_025,Laptop,Electronics,2,3840.16
CUST_0279,4143.02,09-05-2025,Chennai,PROD_068,Smartphone,Electronics,7,591.86
CUST_0280,18921.6,04-05-2025,Mumbai,PROD_023,Cricket Bat,Sports,9,2102.4
CUST_0280,16973.82,06-10-2024,Hyderabad,PROD_054,Football,Sports,9,1885.98
CUST_0280,2921.52,24-04-2025,Chennai,PROD_063,Blender,Sports,4,730.38
CUST_0280,17303.95,16-04-2025,Mumbai,PROD_081,Laptop,Electronics,5,3460.79
CUST_0281,910.21,20-11-2024,Bangalore,PROD_058,Lipstick,Beauty,1,910.21
CUST_0281,13795.26,22-06-2024,Mumbai,PROD_037,Football,Sports,6,2299.21
CUST_0281,37190.6,30-05-2024,Mumbai,PROD_063,Perfume,Beauty,10,3719.06
CUST_0281,21244.4,02-09-2024,Hyderabad,PROD_038,Mixer Grinder,Electronics,8,2655.55
CUST_0281,1728.18,05-08-2024,Delhi,PROD_080,Laptop,Electronics,1,1728.18
CUST_0281,1993.81,12-09-2024,Kolkata,PROD_072,T-shirt,Clothing,1,1993.81
CUST_0281,6925.75,09-01-2025,Hyderabad,PROD_056,Cricket Bat,Sports,5,1385.15
CUST_0281,32658.08,19-01-2025,Bangalore,PROD_055,T-shirt,Clothing,8,4082.26
CUST_0282,15572.3,23-02-2025,Kolkata,PROD_022,Laptop,Electronics,5,3114.46
CUST_0282,28814,29-07-2024,Mumbai,PROD_066,Football,Sports,10,2881.4
CUST_0282,3962.84,14-09-2024,Kolkata,PROD_079,Blender,Sports,4,990.71
CUST_0282,9667.14,21-11-2024,Hyderabad,PROD_031,Mixer Grinder,Electronics,3,3222.38
CUST_0282,4096.7,23-12-2024,Hyderabad,PROD_057,Cricket Bat,Sports,10,409.67
CUST_0282,12885.57,22-07-2024,Hyderabad,PROD_014,Jeans,Clothing,9,1431.73
CUST_0283,23015.3,02-11-2024,Chennai,PROD_040,Smartphone,Electronics,5,4603.06
CUST_0283,3481.61,16-11-2024,Bangalore,PROD_048,Football,Sports,1,3481.61
CUST_0283,431.48,08-05-2025,Kolkata,PROD_017,Cricket Bat,Sports,1,431.48
CUST_0283,3718.51,01-12-2024,Delhi,PROD_066,Jeans,Clothing,1,3718.51
CUST_0283,1918.71,02-02-2025,Delhi,PROD_012,Blender,Sports,9,213.19
CUST_0284,10820.96,19-02-2025,Kolkata,PROD_016,Smartphone,Electronics,8,1352.62
CUST_0284,7442.67,26-04-2025,Mumbai,PROD_095,Laptop,Electronics,3,2480.89
CUST_0284,33993.72,11-03-2025,Chennai,PROD_083,Perfume,Beauty,9,3777.08
CUST_0285,26640.81,25-02-2025,Chennai,PROD_092,T-shirt,Clothing,9,2960.09
CUST_0285,17893.71,20-04-2025,Chennai,PROD_003,T-shirt,Clothing,9,1988.19
CUST_0285,5468.88,18-10-2024,Kolkata,PROD_065,Perfume,Beauty,4,1367.22
CUST_0286,10074.87,17-04-2025,Kolkata,PROD_082,Laptop,Electronics,3,3358.29
CUST_0286,8640.24,27-10-2024,Chennai,PROD_026,Mixer Grinder,Electronics,7,1234.32
CUST_0287,33828.75,07-06-2024,Mumbai,PROD_086,Smartphone,Electronics,9,3758.75
CUST_0287,34564.53,02-02-2025,Chennai,PROD_019,Cricket Bat,Sports,7,4937.79
CUST_0287,4415.95,17-11-2024,Delhi,PROD_049,Mixer Grinder,Electronics,5,883.19
CUST_0287,1727.34,05-09-2024,Chennai,PROD_080,Football,Sports,1,1727.34
CUST_0288,5456.08,11-08-2024,Chennai,PROD_019,Laptop,Electronics,8,682.01
CUST_0288,5024.04,01-01-2025,Bangalore,PROD_001,T-shirt,Clothing,7,717.72
CUST_0288,11158.95,21-09-2024,Bangalore,PROD_009,Smartphone,Electronics,3,3719.65
CUST_0288,14132.79,25-06-2024,Bangalore,PROD_055,Football,Sports,9,1570.31
CUST_0288,13314.6,12-09-2024,Mumbai,PROD_027,Blender,Sports,3,4438.2
CUST_0289,14645.28,16-11-2024,Hyderabad,PROD_025,Jeans,Clothing,3,4881.76
CUST_0290,6092.64,19-10-2024,Hyderabad,PROD_056,T-shirt,Clothing,6,1015.44
CUST_0290,14248.6,29-11-2024,Bangalore,PROD_026,Perfume,Beauty,5,2849.72
CUST_0290,14880.69,09-08-2024,Mumbai,PROD_018,Mixer Grinder,Electronics,9,1653.41
CUST_0291,22115.6,14-01-2025,Delhi,PROD_072,Laptop,Electronics,8,2764.45
CUST_0291,7530.21,22-02-2025,Bangalore,PROD_098,Laptop,Electronics,3,2510.07
CUST_0291,44171.73,06-05-2025,Delhi,PROD_056,Blender,Sports,9,4907.97
CUST_0291,36652.59,11-09-2024,Delhi,PROD_070,Laptop,Electronics,9,4072.51
CUST_0291,2905.25,20-07-2024,Mumbai,PROD_089,Football,Sports,1,2905.25
CUST_0291,4301.22,19-04-2025,Bangalore,PROD_030,Perfume,Beauty,6,716.87
CUST_0291,5009.86,02-01-2025,Delhi,PROD_027,Blender,Sports,2,2504.93
CUST_0291,7152.56,06-09-2024,Mumbai,PROD_010,Mixer Grinder,Electronics,4,1788.14
CUST_0292,11974.32,23-06-2024,Delhi,PROD_076,Mixer Grinder,Electronics,9,1330.48
CUST_0292,12086.32,06-04-2025,Hyderabad,PROD_023,Mixer Grinder,Electronics,8,1510.79
CUST_0292,6402.55,09-09-2024,Hyderabad,PROD_084,Mixer Grinder,Electronics,7,914.65
CUST_0292,18101.12,11-10-2024,Delhi,PROD_028,Mixer Grinder,Electronics,8,2262.64
CUST_0292,8318.42,14-12-2024,Chennai,PROD_037,Football,Sports,2,4159.21
CUST_0292,2225.26,03-03-2025,Delhi,PROD_015,Jeans,Clothing,2,1112.63
CUST_0292,34600.7,23-08-2024,Bangalore,PROD_061,T-shirt,Clothing,10,3460.07
CUST_0292,8760.12,26-04-2025,Chennai,PROD_065,Mixer Grinder,Electronics,6,1460.02
CUST_0292,28210.24,12-03-2025,Delhi,PROD_010,Jeans,Clothing,8,3526.28
CUST_0293,26953.02,10-08-2024,Kolkata,PROD_004,Jeans,Clothing,9,2994.78
CUST_0293,29614.56,08-11-2024,Chennai,PROD_099,Jeans,Clothing,8,3701.82
CUST_0293,14626.95,07-09-2024,Kolkata,PROD_095,T-shirt,Clothing,5,2925.39
CUST_0293,3527.85,04-12-2024,Delhi,PROD_017,Blender,Sports,3,1175.95
CUST_0293,36248.76,01-09-2024,Mumbai,PROD_051,Cricket Bat,Sports,9,4027.64
CUST_0293,15255.78,12-02-2025,Chennai,PROD_063,T-shirt,Clothing,6,2542.63
CUST_0294,25792.06,13-05-2025,Chennai,PROD_100,Mixer Grinder,Electronics,7,3684.58
CUST_0294,14020.8,15-01-2025,Delhi,PROD_082,Blender,Sports,3,4673.6
CUST_0294,23668.32,10-05-2025,Delhi,PROD_011,Laptop,Electronics,6,3944.72
CUST_0294,2602.99,30-09-2024,Chennai,PROD_036,Blender,Sports,1,2602.99
CUST_0294,16529.55,18-01-2025,Delhi,PROD_008,Jeans,Clothing,5,3305.91
CUST_0295,2601.62,26-02-2025,Mumbai,PROD_052,Football,Sports,2,1300.81
CUST_0295,2580.35,11-07-2024,Kolkata,PROD_010,Cricket Bat,Sports,5,516.07
CUST_0296,22584.15,11-05-2025,Bangalore,PROD_056,Smartphone,Electronics,5,4516.83
CUST_0296,48096.1,21-03-2025,Delhi,PROD_029,T-shirt,Clothing,10,4809.61
CUST_0296,1705.34,26-08-2024,Kolkata,PROD_062,Smartphone,Electronics,1,1705.34
CUST_0296,38925.45,09-05-2025,Delhi,PROD_087,Cricket Bat,Sports,9,4325.05
CUST_0296,44711.46,06-01-2025,Chennai,PROD_034,Blender,Sports,9,4967.94
CUST_0296,13014.16,26-02-2025,Bangalore,PROD_003,T-shirt,Clothing,8,1626.77
CUST_0296,13874.64,13-03-2025,Delhi,PROD_091,Cricket Bat,Sports,3,4624.88
CUST_0297,10039.2,27-11-2024,Mumbai,PROD_043,T-shirt,Clothing,10,1003.92
CUST_0297,10678.23,14-05-2025,Mumbai,PROD_080,Mixer Grinder,Electronics,3,3559.41
CUST_0297,3212.4,30-06-2024,Delhi,PROD_033,Perfume,Beauty,4,803.1
CUST_0297,4469.95,08-07-2024,Hyderabad,PROD_083,Laptop,Electronics,1,4469.95
CUST_0298,4626.35,04-10-2024,Mumbai,PROD_080,Cricket Bat,Sports,5,925.27
CUST_0298,827.61,28-12-2024,Chennai,PROD_088,T-shirt,Clothing,7,118.23
CUST_0298,20799.6,31-10-2024,Chennai,PROD_082,Laptop,Electronics,10,2079.96
CUST_0298,8580.96,14-09-2024,Kolkata,PROD_023,Perfume,Beauty,4,2145.24
CUST_0299,8289.06,05-08-2024,Mumbai,PROD_004,Laptop,Electronics,2,4144.53
CUST_0299,18577.36,18-04-2025,Hyderabad,PROD_079,Football,Sports,4,4644.34
CUST_0300,14844.4,10-04-2025,Kolkata,PROD_056,Football,Sports,8,1855.55
CUST_0300,1672.2,07-12-2024,Delhi,PROD_001,Perfume,Beauty,9,185.8
CUST_0300,3861.57,22-12-2024,Delhi,PROD_016,Lipstick,Beauty,3,1287.19
CUST_0300,14967.9,22-04-2025,Mumbai,PROD_050,Football,Sports,10,1496.79
CUST_0300,7356.18,10-07-2024,Chennai,PROD_092,Cricket Bat,Sports,3,2452.06
CUST_0301,13030.77,11-09-2024,Mumbai,PROD_066,T-shirt,Clothing,3,4343.59
CUST_0301,3366.6,04-08-2024,Hyderabad,PROD_060,Football,Sports,1,3366.6
CUST_0301,18249.2,09-07-2024,Hyderabad,PROD_032,Perfume,Beauty,5,3649.84
CUST_0301,6434.64,19-12-2024,Mumbai,PROD_044,Mixer Grinder,Electronics,2,3217.32
CUST_0301,42926.94,06-08-2024,Kolkata,PROD_025,Football,Sports,9,4769.66
CUST_0302,3515.28,26-09-2024,Bangalore,PROD_084,Laptop,Electronics,1,3515.28
CUST_0302,12358.56,17-04-2025,Kolkata,PROD_053,Lipstick,Beauty,4,3089.64
CUST_0302,806.64,14-06-2024,Hyderabad,PROD_032,Football,Sports,1,806.64
CUST_0302,18454.72,22-04-2025,Hyderabad,PROD_033,Blender,Sports,4,4613.68
CUST_0302,7596,30-01-2025,Chennai,PROD_065,Jeans,Clothing,9,844
CUST_0302,24290.24,19-09-2024,Bangalore,PROD_027,Perfume,Beauty,8,3036.28
CUST_0302,19921.5,02-08-2024,Kolkata,PROD_070,Mixer Grinder,Electronics,6,3320.25
CUST_0302,34145,03-10-2024,Mumbai,PROD_100,Perfume,Beauty,10,3414.5
CUST_0302,10358.56,23-09-2024,Kolkata,PROD_054,Smartphone,Electronics,8,1294.82
CUST_0302,9700.56,12-07-2024,Chennai,PROD_072,Mixer Grinder,Electronics,2,4850.28
CUST_0303,44290.44,29-04-2025,Bangalore,PROD_090,Smartphone,Electronics,9,4921.16
CUST_0303,14581.24,18-10-2024,Mumbai,PROD_066,Cricket Bat,Sports,4,3645.31
CUST_0303,9211.08,24-01-2025,Chennai,PROD_088,Blender,Sports,3,3070.36
CUST_0304,3511.96,18-08-2024,Kolkata,PROD_027,Smartphone,Electronics,2,1755.98
CUST_0304,16000.5,04-10-2024,Bangalore,PROD_076,Perfume,Beauty,6,2666.75
CUST_0305,14673.81,21-11-2024,Hyderabad,PROD_013,Lipstick,Beauty,3,4891.27
CUST_0305,5380.29,08-05-2025,Hyderabad,PROD_009,T-shirt,Clothing,3,1793.43
CUST_0305,5492.74,23-03-2025,Kolkata,PROD_008,Cricket Bat,Sports,2,2746.37
CUST_0305,7726.8,26-10-2024,Kolkata,PROD_047,Jeans,Clothing,4,1931.7
CUST_0305,6329.43,08-10-2024,Kolkata,PROD_065,Smartphone,Electronics,3,2109.81
CUST_0305,18777.12,14-07-2024,Kolkata,PROD_071,Perfume,Beauty,8,2347.14
CUST_0306,30123.6,04-03-2025,Kolkata,PROD_090,Laptop,Electronics,8,3765.45
CUST_0306,7088.16,31-01-2025,Kolkata,PROD_040,Cricket Bat,Sports,2,3544.08
CUST_0306,34114.71,10-02-2025,Mumbai,PROD_009,Laptop,Electronics,7,4873.53
CUST_0306,31521.3,06-01-2025,Hyderabad,PROD_034,Perfume,Beauty,10,3152.13
CUST_0306,37479.8,28-06-2024,Chennai,PROD_091,Cricket Bat,Sports,10,3747.98
CUST_0307,19715.24,21-11-2024,Bangalore,PROD_043,Cricket Bat,Sports,4,4928.81
CUST_0307,25641.28,28-07-2024,Bangalore,PROD_094,T-shirt,Clothing,7,3663.04
CUST_0307,2860.18,13-03-2025,Chennai,PROD_071,Mixer Grinder,Electronics,1,2860.18
CUST_0307,5741.75,18-01-2025,Kolkata,PROD_045,Jeans,Clothing,7,820.25
CUST_0307,1077.68,10-02-2025,Bangalore,PROD_042,Mixer Grinder,Electronics,1,1077.68
CUST_0307,12951.4,07-10-2024,Hyderabad,PROD_066,Jeans,Clothing,10,1295.14
CUST_0308,12848.22,25-03-2025,Delhi,PROD_024,Cricket Bat,Sports,7,1835.46
CUST_0308,24986.64,13-01-2025,Bangalore,PROD_089,Mixer Grinder,Electronics,7,3569.52
